"Flower_index","Compound","Rater","Type","Garden","Subplot","Day","Width"
"18599","6","1","1",1,"9",11,3.3
"18639","6","1","1",2,"10",11,3.9
"18448","6","1","1",2,"11",11,3
"18117","6","1","1",2,"12",11,3.8
"18570","6","1","2",1,"13",11,6
"18785","6","1","2",1,"14",11,6.6
"18954","6","1","2",1,"15",11,5.8
"18346","6","1","2",2,"16",11,5.5
"18313","6","1","2",2,"17",11,4.8
"18289","6","1","2",2,"18",11,5.7
"18451","7","1","1",1,"1",11,6.8
"18369","7","1","1",1,"2",11,6.4
"18272","7","1","1",1,"3",11,5.9
"18524","7","1","1",2,"4",11,7.1
"18473","7","1","1",2,"5",11,7.8
"18725","7","1","1",2,"6",11,6.1
"18770","7","1","2",1,"7",11,10
"18779","7","1","2",1,"8",11,9.5
"18327","7","1","2",1,"9",11,8.7
"18620","7","1","2",2,"10",11,9.3
"18736","7","1","2",2,"11",11,8.6
"18745","7","1","2",2,"12",11,9.4
"18414","8","1","1",1,"13",11,8
"18581","8","1","1",1,"14",11,7.5
"18841","8","1","1",1,"15",11,7.6
"18519","8","1","1",2,"16",11,8
"18655","8","1","1",2,"17",11,6.6
"18674","8","1","1",2,"18",11,7.6
"18658","8","1","2",1,"1",11,9.7
"18761","8","1","2",1,"2",11,10.2
"18452","8","1","2",1,"3",11,9.1
"18247","8","1","2",2,"4",11,9.4
"18685","8","1","2",2,"5",11,10
"18724","8","1","2",2,"6",11,10.1
"18172","9","1","1",1,"7",11,6.1
"18413","9","1","1",1,"8",11,6
"18234","9","1","1",1,"9",11,5.5
"18890","9","1","1",2,"10",11,5.3
"18392","9","1","1",2,"11",11,5.4
"18023","9","1","1",2,"12",11,6.2
"18722","9","1","2",1,"13",11,8.2
"18137","9","1","2",1,"14",11,8.3
"18520","9","1","2",1,"15",11,7.8
"18813","9","1","2",2,"16",11,8
"18420","9","1","2",2,"17",11,7.7
"18757","9","1","2",2,"18",11,7.8
"18225","10","1","1",1,"1",11,8.4
"18906","10","1","1",1,"2",11,7.5
"18034","10","1","1",1,"3",11,7.7
"18619","10","1","1",2,"4",11,7.9
"18557","10","1","1",2,"5",11,7.6
"18429","10","1","1",2,"6",11,8.2
"18018","10","1","2",1,"7",11,10.2
"18544","10","1","2",1,"8",11,10.1
"18330","10","1","2",1,"9",11,10.4
"18807","10","1","2",2,"10",11,9.3
"18765","10","1","2",2,"11",11,10.2
"18415","10","1","2",2,"12",11,10.7
"18853","11","1","1",1,"13",11,5.4
"18706","11","1","1",1,"14",11,5.4
"18495","11","1","1",1,"15",11,6
"18292","11","1","1",2,"16",11,5.6
"18889","11","1","1",2,"17",11,5.2
"18883","11","1","1",2,"18",11,6.4
"18905","11","1","2",1,"1",11,7.6
"18675","11","1","2",1,"2",11,6.9
"18326","11","1","2",1,"3",11,7.3
"18434","11","1","2",2,"4",11,7.1
"18573","11","1","2",2,"5",11,7.8
"18177","11","1","2",2,"6",11,7.7
"18145","12","1","1",1,"7",11,7.3
"18028","12","1","1",1,"8",11,7.4
"18469","12","1","1",1,"9",11,7.4
"18180","12","1","1",2,"10",11,7.5
"18013","12","1","1",2,"11",11,8
"18553","12","1","1",2,"12",11,7.5
"18808","12","1","2",1,"13",11,9.6
"18583","12","1","2",1,"14",11,9
"18990","12","1","2",1,"15",11,8.1
"18508","12","1","2",2,"16",11,9.5
"18562","12","1","2",2,"17",11,7.9
"18005","12","1","2",2,"18",11,9.8
"18554","13","1","1",1,"1",11,6
"18886","13","1","1",1,"2",11,5.7
"18082","13","1","1",1,"3",11,5.6
"18111","13","1","1",2,"4",11,5.6
"18606","13","1","1",2,"5",11,5.9
"18585","13","1","1",2,"6",11,6.4
"18586","13","1","2",1,"7",11,7.7
"18097","13","1","2",1,"8",11,7.1
"18983","13","1","2",1,"9",11,8.3
"18146","13","1","2",2,"10",11,7.6
"18394","13","1","2",2,"11",11,7.7
"18949","13","1","2",2,"12",11,8.2
"18527","14","1","1",1,"13",11,6.6
"18128","14","1","1",1,"14",11,6.1
"18069","14","1","1",1,"15",11,5.4
"18347","14","1","1",2,"16",11,5.9
"18127","14","1","1",2,"17",11,5.3
"18039","14","1","2",1,"1",11,7.8
"18926","14","1","2",1,"2",11,7.3
"18462","14","1","2",1,"3",11,6.9
"18790","14","1","2",2,"4",11,7.2
"18699","14","1","2",2,"5",11,7.6
"18293","14","1","2",2,"6",11,8.1
"18105","15","1","1",1,"7",11,5.3
"18901","15","1","1",1,"8",11,5.5
"18515","15","1","1",1,"9",11,5.5
"18374","15","1","1",2,"10",11,5.4
"18974","15","1","1",2,"11",11,5.2
"18019","15","1","1",2,"12",11,5.8
"18337","15","1","2",1,"13",11,7.5
"18589","15","1","2",1,"14",11,7.7
"18378","15","1","2",2,"16",11,7.7
"18149","15","1","2",2,"17",11,7.2
"18314","15","1","2",2,"18",11,7.7
"18231","1","1","1",1,"1",12,6.7
"18773","1","1","1",1,"2",12,5.9
"18503","1","1","1",1,"3",12,6.2
"18561","1","1","1",2,"4",12,6.4
"18910","1","1","1",2,"5",12,6.8
"18339","1","1","1",2,"6",12,7
"18548","1","1","2",1,"7",12,8.9
"18252","1","1","2",1,"8",12,8.7
"18751","1","1","2",1,"9",12,8.8
"18525","1","1","2",2,"10",12,9
"18891","1","1","2",2,"11",12,8.1
"18911","1","1","2",2,"12",12,8.5
"18844","2","1","1",1,"13",12,4.8
"18898","2","1","1",1,"14",12,4.4
"18531","2","1","1",1,"15",12,4
"18654","2","1","1",2,"16",12,3.8
"18295","2","1","1",2,"17",12,3.8
"18218","2","1","2",1,"1",12,7
"18334","2","1","2",1,"3",12,5.9
"18540","2","1","2",2,"4",12,6.1
"18662","2","1","2",2,"5",12,6.5
"18101","2","1","2",2,"6",12,6.6
"18459","3","1","1",1,"7",12,5.1
"18095","3","1","1",1,"9",12,5.4
"18551","3","1","1",2,"10",12,4.5
"18320","3","1","1",2,"11",12,4.5
"18922","3","1","1",2,"12",12,5.8
"18549","3","1","2",1,"13",12,6.9
"18213","3","1","2",1,"14",12,7.1
"18784","3","1","2",1,"15",12,6.8
"18917","3","1","2",2,"16",12,6.7
"18819","3","1","2",2,"17",12,7.1
"18664","3","1","2",2,"18",12,7.2
"18465","4","1","1",1,"1",12,7.7
"18851","4","1","1",1,"2",12,7.2
"18016","4","1","1",1,"3",12,7.7
"18759","4","1","1",2,"4",12,7.4
"18693","4","1","1",2,"5",12,7.6
"18317","4","1","1",2,"6",12,7.9
"18194","4","1","2",1,"7",12,9.1
"18243","4","1","2",1,"8",12,10
"18285","4","1","2",1,"9",12,9.5
"18595","4","1","2",2,"10",12,10.5
"18530","4","1","2",2,"11",12,10.6
"18070","4","1","2",2,"12",12,11.1
"18222","5","1","1",1,"13",12,5.4
"18997","5","1","1",1,"14",12,5.8
"18161","5","1","1",2,"16",12,5.4
"18186","5","1","1",2,"17",12,4.8
"18633","5","1","1",2,"18",12,5.5
"18800","5","1","2",1,"1",12,7.5
"18298","5","1","2",1,"2",12,6.8
"18704","5","1","2",1,"3",12,7.4
"18428","5","1","2",2,"5",12,7.5
"18653","5","1","2",2,"6",12,7.9
"18923","6","1","1",1,"7",12,3.9
"18775","6","1","1",1,"8",12,4
"18599","6","1","1",1,"9",12,3.8
"18639","6","1","1",2,"10",12,4
"18448","6","1","1",2,"11",12,3.4
"18117","6","1","1",2,"12",12,3.8
"18570","6","1","2",1,"13",12,6.5
"18785","6","1","2",1,"14",12,6.6
"18954","6","1","2",1,"15",12,5.9
"18346","6","1","2",2,"16",12,5.5
"18313","6","1","2",2,"17",12,4.9
"18289","6","1","2",2,"18",12,6
"18451","7","1","1",1,"1",12,6.9
"18369","7","1","1",1,"2",12,6.8
"18272","7","1","1",1,"3",12,5.9
"18524","7","1","1",2,"4",12,7.8
"18473","7","1","1",2,"5",12,7.8
"18725","7","1","1",2,"6",12,6.9
"18770","7","1","2",1,"7",12,10.2
"18779","7","1","2",1,"8",12,9.7
"18327","7","1","2",1,"9",12,8.9
"18620","7","1","2",2,"10",12,10
"18736","7","1","2",2,"11",12,8.9
"18745","7","1","2",2,"12",12,9.8
"18414","8","1","1",1,"13",12,8.6
"18581","8","1","1",1,"14",12,8.1
"18841","8","1","1",1,"15",12,7.7
"18519","8","1","1",2,"16",12,8.4
"18655","8","1","1",2,"17",12,6.6
"18674","8","1","1",2,"18",12,8.2
"18658","8","1","2",1,"1",12,9.8
"18761","8","1","2",1,"2",12,10.4
"18452","8","1","2",1,"3",12,9.5
"18247","8","1","2",2,"4",12,9.5
"18685","8","1","2",2,"5",12,10.5
"18724","8","1","2",2,"6",12,10.3
"18172","9","1","1",1,"7",12,6.2
"18413","9","1","1",1,"8",12,6.2
"18234","9","1","1",1,"9",12,5.5
"18890","9","1","1",2,"10",12,5.8
"18392","9","1","1",2,"11",12,5.7
"18023","9","1","1",2,"12",12,6.6
"18722","9","1","2",1,"13",12,8.3
"18137","9","1","2",1,"14",12,8.3
"18520","9","1","2",1,"15",12,8
"18813","9","1","2",2,"16",12,8.1
"18420","9","1","2",2,"17",12,7.7
"18757","9","1","2",2,"18",12,7.8
"18225","10","1","1",1,"1",12,8.7
"18906","10","1","1",1,"2",12,8.1
"18034","10","1","1",1,"3",12,7.8
"18619","10","1","1",2,"4",12,8.3
"18557","10","1","1",2,"5",12,7.9
"18429","10","1","1",2,"6",12,8.6
"18018","10","1","2",1,"7",12,10.9
"18544","10","1","2",1,"8",12,10.3
"18330","10","1","2",1,"9",12,11.3
"18807","10","1","2",2,"10",12,10.2
"18765","10","1","2",2,"11",12,10.4
"18415","10","1","2",2,"12",12,11.4
"18853","11","1","1",1,"13",12,6.2
"18706","11","1","1",1,"14",12,5.7
"18495","11","1","1",1,"15",12,6.1
"18292","11","1","1",2,"16",12,5.6
"18889","11","1","1",2,"17",12,5.3
"18883","11","1","1",2,"18",12,6.7
"18905","11","1","2",1,"1",12,7.8
"18675","11","1","2",1,"2",12,7
"18326","11","1","2",1,"3",12,7.6
"18434","11","1","2",2,"4",12,7.2
"18573","11","1","2",2,"5",12,7.9
"18177","11","1","2",2,"6",12,8.1
"18145","12","1","1",1,"7",12,8.1
"18028","12","1","1",1,"8",12,7.8
"18469","12","1","1",1,"9",12,7.5
"18180","12","1","1",2,"10",12,7.6
"18013","12","1","1",2,"11",12,8.2
"18553","12","1","1",2,"12",12,7.7
"18808","12","1","2",1,"13",12,10.3
"18583","12","1","2",1,"14",12,9.6
"18990","12","1","2",1,"15",12,9.2
"18562","12","1","2",2,"17",12,8
"18005","12","1","2",2,"18",12,10
"18554","13","1","1",1,"1",12,6.2
"18886","13","1","1",1,"2",12,5.9
"18082","13","1","1",1,"3",12,5.7
"18111","13","1","1",2,"4",12,6.2
"18606","13","1","1",2,"5",12,6.2
"18585","13","1","1",2,"6",12,6.4
"18586","13","1","2",1,"7",12,7.7
"18097","13","1","2",1,"8",12,7.4
"18983","13","1","2",1,"9",12,8.5
"18146","13","1","2",2,"10",12,7.8
"18394","13","1","2",2,"11",12,7.7
"18949","13","1","2",2,"12",12,8.4
"18527","14","1","1",1,"13",12,6.6
"18128","14","1","1",1,"14",12,6.5
"18069","14","1","1",1,"15",12,6
"18347","14","1","1",2,"16",12,6.1
"18127","14","1","1",2,"17",12,5.7
"18926","14","1","2",1,"2",12,7.5
"18462","14","1","2",1,"3",12,7.3
"18790","14","1","2",2,"4",12,7.4
"18699","14","1","2",2,"5",12,7.6
"18293","14","1","2",2,"6",12,8.1
"18105","15","1","1",1,"7",12,5.4
"18901","15","1","1",1,"8",12,5.9
"18515","15","1","1",1,"9",12,5.5
"18374","15","1","1",2,"10",12,5.8
"18974","15","1","1",2,"11",12,5.3
"18019","15","1","1",2,"12",12,5.9
"18337","15","1","2",1,"13",12,7.5
"18589","15","1","2",1,"14",12,8
"18378","15","1","2",2,"16",12,8
"18149","15","1","2",2,"17",12,7.3
"18314","15","1","2",2,"18",12,7.9
"18231","1","1","1",1,"1",13,6.9
"18773","1","1","1",1,"2",13,5.9
"18503","1","1","1",1,"3",13,6.3
"18561","1","1","1",2,"4",13,6.4
"18910","1","1","1",2,"5",13,6.9
"18339","1","1","1",2,"6",13,7.3
"18548","1","1","2",1,"7",13,9
"18252","1","1","2",1,"8",13,8.7
"18751","1","1","2",1,"9",13,9
"18525","1","1","2",2,"10",13,9.2
"18891","1","1","2",2,"11",13,8.2
"18911","1","1","2",2,"12",13,9.2
"18844","2","1","1",1,"13",13,5
"18898","2","1","1",1,"14",13,4.6
"18531","2","1","1",1,"15",13,4.1
"18654","2","1","1",2,"16",13,3.8
"18295","2","1","1",2,"17",13,3.9
"18218","2","1","2",1,"1",13,7.1
"18334","2","1","2",1,"3",13,6.1
"18540","2","1","2",2,"4",13,6.1
"18662","2","1","2",2,"5",13,6.6
"18101","2","1","2",2,"6",13,6.7
"18459","3","1","1",1,"7",13,5.2
"18095","3","1","1",1,"9",13,5.5
"18551","3","1","1",2,"10",13,4.8
"18320","3","1","1",2,"11",13,4.6
"18922","3","1","1",2,"12",13,5.9
"18549","3","1","2",1,"13",13,7.1
"18213","3","1","2",1,"14",13,7.4
"18784","3","1","2",1,"15",13,6.9
"18917","3","1","2",2,"16",13,6.8
"18819","3","1","2",2,"17",13,7.1
"18664","3","1","2",2,"18",13,7.3
"18465","4","1","1",1,"1",13,8.4
"18851","4","1","1",1,"2",13,7.7
"18016","4","1","1",1,"3",13,9.4
"18759","4","1","1",2,"4",13,9
"18693","4","1","1",2,"5",13,7.7
"18317","4","1","1",2,"6",13,8.6
"18194","4","1","2",1,"7",13,10.4
"18243","4","1","2",1,"8",13,10.1
"18285","4","1","2",1,"9",13,10.7
"18595","4","1","2",2,"10",13,10.6
"18530","4","1","2",2,"11",13,10.7
"18070","4","1","2",2,"12",13,11.4
"18222","5","1","1",1,"13",13,5.4
"18997","5","1","1",1,"14",13,6
"18161","5","1","1",2,"16",13,5.5
"18186","5","1","1",2,"17",13,4.8
"18633","5","1","1",2,"18",13,5.7
"18800","5","1","2",1,"1",13,7.7
"18298","5","1","2",1,"2",13,7
"18704","5","1","2",1,"3",13,7.7
"18428","5","1","2",2,"5",13,7.5
"18653","5","1","2",2,"6",13,8
"18923","6","1","1",1,"7",13,4.3
"18775","6","1","1",1,"8",13,4.3
"18599","6","1","1",1,"9",13,4.1
"18639","6","1","1",2,"10",13,4.1
"18448","6","1","1",2,"11",13,3.7
"18117","6","1","1",2,"12",13,3.8
"18570","6","1","2",1,"13",13,6.7
"18785","6","1","2",1,"14",13,6.7
"18954","6","1","2",1,"15",13,6.2
"18346","6","1","2",2,"16",13,5.6
"18313","6","1","2",2,"17",13,4.9
"18289","6","1","2",2,"18",13,6.1
"18451","7","1","1",1,"1",13,7.1
"18369","7","1","1",1,"2",13,6.9
"18272","7","1","1",1,"3",13,6.9
"18524","7","1","1",2,"4",13,8.1
"18473","7","1","1",2,"5",13,8.1
"18725","7","1","1",2,"6",13,7.2
"18770","7","1","2",1,"7",13,10.3
"18779","7","1","2",1,"8",13,10.1
"18327","7","1","2",1,"9",13,9.1
"18620","7","1","2",2,"10",13,10
"18736","7","1","2",2,"11",13,9.6
"18745","7","1","2",2,"12",13,9.9
"18414","8","1","1",1,"13",13,8.6
"18581","8","1","1",1,"14",13,8.5
"18841","8","1","1",1,"15",13,8
"18519","8","1","1",2,"16",13,8.5
"18655","8","1","1",2,"17",13,7.1
"18674","8","1","1",2,"18",13,8.7
"18658","8","1","2",1,"1",13,9.9
"18761","8","1","2",1,"2",13,10.6
"18452","8","1","2",1,"3",13,9.9
"18247","8","1","2",2,"4",13,10
"18685","8","1","2",2,"5",13,10.9
"18724","8","1","2",2,"6",13,10.4
"18172","9","1","1",1,"7",13,6.5
"18413","9","1","1",1,"8",13,6.2
"18234","9","1","1",1,"9",13,6.1
"18890","9","1","1",2,"10",13,6
"18392","9","1","1",2,"11",13,5.9
"18023","9","1","1",2,"12",13,6.8
"18722","9","1","2",1,"13",13,8.3
"18137","9","1","2",1,"14",13,8.3
"18520","9","1","2",1,"15",13,8
"18813","9","1","2",2,"16",13,8.3
"18420","9","1","2",2,"17",13,8.2
"18225","10","1","1",1,"1",13,9
"18906","10","1","1",1,"2",13,9.4
"18034","10","1","1",1,"3",13,8.4
"18619","10","1","1",2,"4",13,9.4
"18557","10","1","1",2,"5",13,8
"18429","10","1","1",2,"6",13,8.6
"18018","10","1","2",1,"7",13,11.2
"18544","10","1","2",1,"8",13,10.6
"18330","10","1","2",1,"9",13,11.3
"18807","10","1","2",2,"10",13,10.5
"18765","10","1","2",2,"11",13,10.4
"18415","10","1","2",2,"12",13,11.6
"18853","11","1","1",1,"13",13,6.3
"18706","11","1","1",1,"14",13,5.8
"18495","11","1","1",1,"15",13,6.3
"18292","11","1","1",2,"16",13,5.9
"18889","11","1","1",2,"17",13,5.6
"18883","11","1","1",2,"18",13,6.8
"18905","11","1","2",1,"1",13,7.9
"18675","11","1","2",1,"2",13,7
"18326","11","1","2",1,"3",13,7.7
"18434","11","1","2",2,"4",13,8.1
"18573","11","1","2",2,"5",13,8.2
"18177","11","1","2",2,"6",13,8.3
"18145","12","1","1",1,"7",13,8.4
"18028","12","1","1",1,"8",13,7.9
"18469","12","1","1",1,"9",13,7.5
"18180","12","1","1",2,"10",13,8.4
"18013","12","1","1",2,"11",13,8.2
"18553","12","1","1",2,"12",13,8
"18808","12","1","2",1,"13",13,10.6
"18583","12","1","2",1,"14",13,9.8
"18990","12","1","2",1,"15",13,9.6
"18562","12","1","2",2,"17",13,8.4
"18005","12","1","2",2,"18",13,10.1
"18554","13","1","1",1,"1",13,6.6
"18886","13","1","1",1,"2",13,6.1
"18082","13","1","1",1,"3",13,5.8
"18111","13","1","1",2,"4",13,6.9
"18606","13","1","1",2,"5",13,6.3
"18585","13","1","1",2,"6",13,6.5
"18586","13","1","2",1,"7",13,8.5
"18097","13","1","2",1,"8",13,8.2
"18983","13","1","2",1,"9",13,8.7
"18146","13","1","2",2,"10",13,7.9
"18394","13","1","2",2,"11",13,7.8
"18949","13","1","2",2,"12",13,8.6
"18527","14","1","1",1,"13",13,6.7
"18128","14","1","1",1,"14",13,6.6
"18069","14","1","1",1,"15",13,6.1
"18347","14","1","1",2,"16",13,6.3
"18127","14","1","1",2,"17",13,5.8
"18926","14","1","2",1,"2",13,8.2
"18462","14","1","2",1,"3",13,7.4
"18790","14","1","2",2,"4",13,7.6
"18699","14","1","2",2,"5",13,7.9
"18293","14","1","2",2,"6",13,8.2
"18105","15","1","1",1,"7",13,5.5
"18901","15","1","1",1,"8",13,6
"18515","15","1","1",1,"9",13,5.7
"18374","15","1","1",2,"10",13,5.8
"18974","15","1","1",2,"11",13,5.4
"18019","15","1","1",2,"12",13,6
"18337","15","1","2",1,"13",13,8.1
"18589","15","1","2",1,"14",13,8.3
"18378","15","1","2",2,"16",13,8.2
"18149","15","1","2",2,"17",13,8
"18314","15","1","2",2,"18",13,8.4
"18231","1","1","1",1,"1",14,7
"18773","1","1","1",1,"2",14,6
"18503","1","1","1",1,"3",14,6.3
"18561","1","1","1",2,"4",14,6.5
"18910","1","1","1",2,"5",14,7
"18339","1","1","1",2,"6",14,7.5
"18548","1","1","2",1,"7",14,9.1
"18252","1","1","2",1,"8",14,8.8
"18751","1","1","2",1,"9",14,9.3
"18525","1","1","2",2,"10",14,9.2
"18891","1","1","2",2,"11",14,8.3
"18911","1","1","2",2,"12",14,9.6
"18844","2","1","1",1,"13",14,5.2
"18898","2","1","1",1,"14",14,4.6
"18531","2","1","1",1,"15",14,4.3
"18654","2","1","1",2,"16",14,4
"18295","2","1","1",2,"17",14,3.9
"18218","2","1","2",1,"1",14,7.2
"18334","2","1","2",1,"3",14,6.1
"18540","2","1","2",2,"4",14,6.1
"18662","2","1","2",2,"5",14,6.6
"18101","2","1","2",2,"6",14,6.7
"18459","3","1","1",1,"7",14,5.4
"18095","3","1","1",1,"9",14,5.6
"18551","3","1","1",2,"10",14,4.8
"18320","3","1","1",2,"11",14,4.6
"18922","3","1","1",2,"12",14,6
"18549","3","1","2",1,"13",14,7.2
"18213","3","1","2",1,"14",14,8
"18784","3","1","2",1,"15",14,7
"18917","3","1","2",2,"16",14,7.3
"18819","3","1","2",2,"17",14,7.7
"18664","3","1","2",2,"18",14,7.5
"18465","4","1","1",1,"1",14,8.6
"18851","4","1","1",1,"2",14,7.9
"18016","4","1","1",1,"3",14,9.9
"18759","4","1","1",2,"4",14,9.2
"18693","4","1","1",2,"5",14,7.9
"18317","4","1","1",2,"6",14,8.7
"18194","4","1","2",1,"7",14,10.8
"18243","4","1","2",1,"8",14,10.2
"18285","4","1","2",1,"9",14,11
"18595","4","1","2",2,"10",14,11.1
"18530","4","1","2",2,"11",14,10.8
"18070","4","1","2",2,"12",14,11.4
"18222","5","1","1",1,"13",14,5.5
"18997","5","1","1",1,"14",14,6.2
"18161","5","1","1",2,"16",14,5.6
"18186","5","1","1",2,"17",14,5.1
"18633","5","1","1",2,"18",14,5.8
"18800","5","1","2",1,"1",14,7.8
"18298","5","1","2",1,"2",14,7
"18704","5","1","2",1,"3",14,7.8
"18428","5","1","2",2,"5",14,7.6
"18653","5","1","2",2,"6",14,8.4
"18923","6","1","1",1,"7",14,4.4
"18775","6","1","1",1,"8",14,4.3
"18599","6","1","1",1,"9",14,4.3
"18639","6","1","1",2,"10",14,4.2
"18448","6","1","1",2,"11",14,3.9
"18117","6","1","1",2,"12",14,3.8
"18570","6","1","2",1,"13",14,6.9
"18785","6","1","2",1,"14",14,6.8
"18954","6","1","2",1,"15",14,6.4
"18346","6","1","2",2,"16",14,5.7
"18313","6","1","2",2,"17",14,5
"18289","6","1","2",2,"18",14,6.2
"18451","7","1","1",1,"1",14,7.3
"18369","7","1","1",1,"2",14,7.1
"18272","7","1","1",1,"3",14,7
"18524","7","1","1",2,"4",14,8.2
"18473","7","1","1",2,"5",14,8.2
"18725","7","1","1",2,"6",14,7.2
"18770","7","1","2",1,"7",14,10.4
"18779","7","1","2",1,"8",14,10.4
"18327","7","1","2",1,"9",14,9.2
"18620","7","1","2",2,"10",14,10
"18736","7","1","2",2,"11",14,9.6
"18745","7","1","2",2,"12",14,10
"18414","8","1","1",1,"13",14,8.9
"18581","8","1","1",1,"14",14,8.6
"18841","8","1","1",1,"15",14,8
"18519","8","1","1",2,"16",14,8.9
"18655","8","1","1",2,"17",14,7.6
"18674","8","1","1",2,"18",14,8.9
"18658","8","1","2",1,"1",14,9.9
"18761","8","1","2",1,"2",14,10.6
"18452","8","1","2",1,"3",14,10.6
"18247","8","1","2",2,"4",14,10.1
"18685","8","1","2",2,"5",14,11.5
"18724","8","1","2",2,"6",14,10.7
"18172","9","1","1",1,"7",14,6.5
"18413","9","1","1",1,"8",14,6.2
"18234","9","1","1",1,"9",14,6.5
"18890","9","1","1",2,"10",14,6.3
"18392","9","1","1",2,"11",14,6.1
"18023","9","1","1",2,"12",14,7.1
"18722","9","1","2",1,"13",14,8.7
"18137","9","1","2",1,"14",14,8.5
"18520","9","1","2",1,"15",14,8.1
"18813","9","1","2",2,"16",14,8.4
"18420","9","1","2",2,"17",14,8.2
"18225","10","1","1",1,"1",14,10
"18906","10","1","1",1,"2",14,9.6
"18034","10","1","1",1,"3",14,8.5
"18619","10","1","1",2,"4",14,9.7
"18557","10","1","1",2,"5",14,8.7
"18429","10","1","1",2,"6",14,9.5
"18018","10","1","2",1,"7",14,11.7
"18544","10","1","2",1,"8",14,10.6
"18330","10","1","2",1,"9",14,11.9
"18807","10","1","2",2,"10",14,10.9
"18765","10","1","2",2,"11",14,10.5
"18415","10","1","2",2,"12",14,11.7
"18853","11","1","1",1,"13",14,6.5
"18706","11","1","1",1,"14",14,6
"18495","11","1","1",1,"15",14,6.4
"18292","11","1","1",2,"16",14,6.1
"18889","11","1","1",2,"17",14,5.6
"18883","11","1","1",2,"18",14,6.9
"18905","11","1","2",1,"1",14,7.9
"18675","11","1","2",1,"2",14,7.4
"18326","11","1","2",1,"3",14,7.8
"18434","11","1","2",2,"4",14,8.1
"18573","11","1","2",2,"5",14,8.5
"18177","11","1","2",2,"6",14,8.5
"18145","12","1","1",1,"7",14,8.7
"18028","12","1","1",1,"8",14,8.6
"18469","12","1","1",1,"9",14,7.9
"18180","12","1","1",2,"10",14,8.6
"18013","12","1","1",2,"11",14,8.6
"18553","12","1","1",2,"12",14,8
"18808","12","1","2",1,"13",14,11
"18583","12","1","2",1,"14",14,10
"18990","12","1","2",1,"15",14,9.7
"18562","12","1","2",2,"17",14,8.6
"18005","12","1","2",2,"18",14,10.1
"18554","13","1","1",1,"1",14,6.7
"18886","13","1","1",1,"2",14,6.3
"18082","13","1","1",1,"3",14,6.1
"18111","13","1","1",2,"4",14,7
"18606","13","1","1",2,"5",14,6.5
"18585","13","1","1",2,"6",14,6.6
"18586","13","1","2",1,"7",14,8.6
"18097","13","1","2",1,"8",14,8.3
"18983","13","1","2",1,"9",14,8.7
"18146","13","1","2",2,"10",14,8.2
"18394","13","1","2",2,"11",14,8.3
"18949","13","1","2",2,"12",14,8.7
"18527","14","1","1",1,"13",14,6.9
"18128","14","1","1",1,"14",14,6.7
"18069","14","1","1",1,"15",14,6.2
"18347","14","1","1",2,"16",14,6.3
"18127","14","1","1",2,"17",14,6.5
"18926","14","1","2",1,"2",14,8.3
"18462","14","1","2",1,"3",14,7.4
"18790","14","1","2",2,"4",14,7.7
"18699","14","1","2",2,"5",14,8.3
"18293","14","1","2",2,"6",14,8.3
"18105","15","1","1",1,"7",14,5.9
"18901","15","1","1",1,"8",14,6.1
"18515","15","1","1",1,"9",14,5.8
"18374","15","1","1",2,"10",14,6
"18974","15","1","1",2,"11",14,5.7
"18019","15","1","1",2,"12",14,6
"18337","15","1","2",1,"13",14,8.2
"18589","15","1","2",1,"14",14,8.3
"18378","15","1","2",2,"16",14,8.4
"18149","15","1","2",2,"17",14,8
"18314","15","1","2",2,"18",14,8.4
"18231","1","1","1",1,"1",15,7.3
"18773","1","1","1",1,"2",15,6.1
"18503","1","1","1",1,"3",15,6.4
"18561","1","1","1",2,"4",15,6.6
"18910","1","1","1",2,"5",15,7.3
"18339","1","1","1",2,"6",15,7.6
"18548","1","1","2",1,"7",15,9.1
"18252","1","1","2",1,"8",15,8.9
"18751","1","1","2",1,"9",15,9.4
"18525","1","1","2",2,"10",15,9.4
"18891","1","1","2",2,"11",15,8.4
"18911","1","1","2",2,"12",15,9.6
"18844","2","1","1",1,"13",15,5.2
"18898","2","1","1",1,"14",15,4.9
"18531","2","1","1",1,"15",15,4.3
"18654","2","1","1",2,"16",15,4.1
"18295","2","1","1",2,"17",15,4
"18218","2","1","2",1,"1",15,7.3
"18334","2","1","2",1,"3",15,6.1
"18540","2","1","2",2,"4",15,6.2
"18662","2","1","2",2,"5",15,6.9
"18101","2","1","2",2,"6",15,6.7
"18459","3","1","1",1,"7",15,5.4
"18095","3","1","1",1,"9",15,5.6
"18551","3","1","1",2,"10",15,5.2
"18320","3","1","1",2,"11",15,4.7
"18922","3","1","1",2,"12",15,6.1
"18549","3","1","2",1,"13",15,7.7
"18213","3","1","2",1,"14",15,8
"18784","3","1","2",1,"15",15,7.3
"18917","3","1","2",2,"16",15,7.5
"18819","3","1","2",2,"17",15,7.7
"18664","3","1","2",2,"18",15,7.9
"18465","4","1","1",1,"1",15,8.6
"18851","4","1","1",1,"2",15,8.2
"18016","4","1","1",1,"3",15,9.9
"18759","4","1","1",2,"4",15,9.4
"18693","4","1","1",2,"5",15,8.9
"18317","4","1","1",2,"6",15,9.2
"18194","4","1","2",1,"7",15,10.9
"18243","4","1","2",1,"8",15,10.4
"18285","4","1","2",1,"9",15,11
"18595","4","1","2",2,"10",15,11.4
"18530","4","1","2",2,"11",15,11.1
"18070","4","1","2",2,"12",15,11.5
